,importance
sp500_momentum_3m,0.09945529204900819
yield_curve,0.07469795460159807
sp500_momentum_12m,0.07030646753345378
vix,0.0631356219125204
price_vs_52w_low,0.047999440725138995
volatility_60d,0.043373968505701826
volatility_20d,0.042784616663137855
momentum_3m,0.04040062619444282
atr_14,0.03853708302217507
momentum_12m,0.03570026576751026
sma_200,0.03481539641295645
momentum_6m,0.034546968290156896
momentum_quality,0.033131215243369865
macd_hist,0.0328314826891671
bb_pct,0.029157476296816243
sma_50,0.028948298461499503
price_vs_52w_high,0.02849462096057073
vol_ratio_20_50,0.028445065085552626
macd_signal,0.027225097084497957
macd,0.02670392381024441
rsi_14,0.026575542286578185
sma_20,0.026066466633422585
rsi_28,0.025635867108589276
momentum_1m,0.02477284470047409
inverted_yield_curve,0.017020138257550294
cross_sma_20_50,0.00719879094920447
high_vix_regime,0.0057624038766614545
macd_bullish,0.002904864144077052
above_sma200,0.002660601398596481
rsi_overbought,0.0004963016812254194
rsi_oversold,0.00021529765410157497
vol_expansion,0.0
