,importance
sp500_momentum_3m,0.12292639410408433
sp500_momentum_12m,0.07718486548450178
yield_curve,0.06359250877833775
vix,0.049399557863316006
bb_pct,0.04843667612759906
macd_hist,0.04526346176290788
momentum_3m,0.04268782518228206
volatility_20d,0.04264210274180909
volatility_60d,0.03954840891485305
momentum_quality,0.036869034989601784
momentum_12m,0.03565639479351697
sma_20,0.03538282230999747
macd_signal,0.032846946132251795
price_vs_52w_low,0.032396180324190275
momentum_6m,0.031511564265983165
sma_200,0.030078899988265614
atr_14,0.028949691469854114
rsi_28,0.02847334402255744
rsi_14,0.027906217719997142
momentum_1m,0.026807291091181462
vol_ratio_20_50,0.02658279038459956
macd,0.025035162243524683
price_vs_52w_high,0.024651893670748628
sma_50,0.024550431800777275
inverted_yield_curve,0.008213305996983231
cross_sma_20_50,0.005932969564773776
macd_bullish,0.0023200342519261313
above_sma200,0.0017370397148510222
high_vix_regime,0.0014015833520051397
rsi_overbought,0.0009449697919982717
rsi_oversold,6.963116072407425e-05
vol_expansion,0.0
