,importance
sp500_momentum_3m,0.13709602970561263
vix,0.06450000867654261
sp500_momentum_12m,0.05984244161865912
macd_hist,0.046976523784811944
momentum_3m,0.043189020458364986
volatility_20d,0.04283162095398858
bb_pct,0.04101385695776754
yield_curve,0.03823056892826422
macd_signal,0.036581274940188126
volatility_60d,0.035053874990301076
price_vs_52w_low,0.03330246649900759
sma_50,0.032435341124344715
momentum_quality,0.03164301295463416
momentum_6m,0.03063644281068041
atr_14,0.02992821165280451
vol_ratio_20_50,0.029825975796432164
sma_200,0.029718607047077898
rsi_28,0.029446378778144825
momentum_12m,0.02911699001321998
price_vs_52w_high,0.02825453564899152
sma_20,0.027916344168574893
momentum_1m,0.027677373230771404
macd,0.026622960312513034
cross_sma_20_50,0.026256832605613654
rsi_14,0.0240902977810839
inverted_yield_curve,0.005741777532150597
high_vix_regime,0.005181247468657138
macd_bullish,0.004201243810081133
above_sma200,0.0020605763630510534
rsi_overbought,0.0006078872515817162
rsi_oversold,2.0276136082875505e-05
vol_expansion,0.0
