,importance
sp500_momentum_3m,0.09334816394808182
sp500_momentum_12m,0.06972524182528295
volatility_20d,0.06373188758163312
atr_14,0.055502296469644406
macd_signal,0.04557982260653171
volatility_60d,0.045111530045624966
momentum_6m,0.044252538961624274
momentum_3m,0.04362599581566166
macd_hist,0.04188688474849368
yield_curve,0.041158064445497404
macd,0.0372241976318621
vix,0.034035532912903274
price_vs_52w_low,0.03270037376625043
momentum_12m,0.03244475774295815
momentum_1m,0.032227598530087616
sma_200,0.03221384246305198
bb_pct,0.03180142909736326
price_vs_52w_high,0.031634781192697914
sma_50,0.030865928535029858
vol_ratio_20_50,0.03017717897111094
momentum_quality,0.028768815142326924
sma_20,0.024553935945728633
rsi_14,0.02342859044021178
rsi_28,0.023103686886261906
high_vix_regime,0.017356093636799564
macd_bullish,0.0066252592619311075
cross_sma_20_50,0.00407535775170474
above_sma200,0.002214242508367378
rsi_overbought,0.0005191758368054048
rsi_oversold,0.00010679529847094494
vol_expansion,0.0
inverted_yield_curve,0.0
