,importance
sp500_momentum_12m,0.05717047052333554
volatility_20d,0.0537970468418109
volatility_60d,0.05051988389892584
sma_20,0.04869877015431643
bb_pct,0.04860447357514479
momentum_12m,0.046917655633762025
sp500_momentum_3m,0.04578850665678768
atr_14,0.04455344731617209
macd_hist,0.0437354745749764
momentum_3m,0.04340318048040432
momentum_6m,0.04306544296909725
macd_signal,0.04166115945239097
momentum_1m,0.041036983914818345
vol_ratio_20_50,0.040116777098000544
rsi_28,0.03987361145361725
momentum_quality,0.03932908957916192
price_vs_52w_low,0.038687074185129205
rsi_14,0.037993105740887795
sma_200,0.034331327365303047
price_vs_52w_high,0.03254293470304926
macd,0.032534224331763714
sma_50,0.030186092796170284
yield_curve,0.0280864316357777
vix,0.0266353914608819
macd_bullish,0.0034160314280246864
cross_sma_20_50,0.0028424183454786316
above_sma200,0.002701542803135466
rsi_overbought,0.0017714510816761557
rsi_oversold,0.0
vol_expansion,0.0
high_vix_regime,0.0
inverted_yield_curve,0.0
