,importance
sp500_momentum_3m,0.12338028335883595
vix,0.0854906034655426
yield_curve,0.08424300326830861
sp500_momentum_12m,0.07875583370081496
price_vs_52w_low,0.04249862620119621
macd_hist,0.040618873677149274
bb_pct,0.0382242776812149
momentum_3m,0.03315960656642428
momentum_12m,0.032083330403406
momentum_6m,0.03118019625653268
volatility_20d,0.03072288757586112
sma_200,0.03054533056599479
volatility_60d,0.02978502934395254
macd_signal,0.029409019268946044
momentum_quality,0.02818361946737608
momentum_1m,0.02704735524263843
atr_14,0.026740305815635683
sma_50,0.025476239733212478
price_vs_52w_high,0.025138890611169046
sma_20,0.024945674176306665
vol_ratio_20_50,0.024507200973419994
macd,0.02439971553464334
rsi_28,0.02322560878332517
rsi_14,0.022229820146841377
inverted_yield_curve,0.016623321361735124
cross_sma_20_50,0.00790976528813886
high_vix_regime,0.006825746933974589
macd_bullish,0.004167376101869219
above_sma200,0.001967652912004954
rsi_overbought,0.0003941725116357266
rsi_oversold,0.00010141338195368999
vol_expansion,1.9219689939671994e-05
