,importance
sp500_momentum_3m,0.10180746328665738
vix,0.08600894023364224
sp500_momentum_12m,0.07444976307029122
yield_curve,0.07135319179800406
price_vs_52w_low,0.04228828892507984
momentum_3m,0.040871830537044025
macd_hist,0.04070334879346604
bb_pct,0.03793730786056575
volatility_20d,0.03533750462646606
momentum_6m,0.03338522978520684
sma_20,0.031764059664205535
atr_14,0.031161405873637325
sma_200,0.030746168598997283
volatility_60d,0.030075584281026746
momentum_12m,0.029860842813196176
momentum_quality,0.02918375734750577
macd_signal,0.02893950916210276
sma_50,0.026885049721451698
price_vs_52w_high,0.026603574570474308
vol_ratio_20_50,0.026578306525129103
momentum_1m,0.026144433024732384
rsi_28,0.026119605139737507
rsi_14,0.024250397725226407
macd,0.023028755211217194
inverted_yield_curve,0.02205497394012468
cross_sma_20_50,0.009179203957021462
high_vix_regime,0.006386881829325456
macd_bullish,0.003951408674234711
above_sma200,0.00212779891049856
rsi_overbought,0.0006311358260520213
rsi_oversold,0.0001842782876795496
vol_expansion,0.0
