,importance
current_ratio,0.27505772282657626
insider_sell_ratio,0.1688508116054666
total_debt_yoy_growth,0.15502537045815537
interest_coverage,0.15484909957501206
debt_equity,0.1439867976738842
debt_to_ebitda,0.10223019786090548
