,shap_importance
volatility_20d,0.08939746617760345
atr_14,0.08600200797102084
momentum_6m,0.05717553823244401
macd_hist,0.023041493686914084
bb_pct,0.014951860824448271
price_vs_52w_high,0.012364161551231944
price_vs_52w_low,0.003679222570032236
vol_ratio_20_50,0.00045841155987941625
