,shap_importance
rsi_28,0.04421560815901895
momentum_6m,0.04363016078749385
macd_signal,0.027003918752629228
atr_14,0.022367781212085908
vol_ratio_20_50,0.01975220905269296
price_vs_52w_low,0.010796072897948832
volatility_60d,0.009239498208877787
momentum_3m,0.003809344037391166
