,shap_importance
atr_14,0.1454557861380341
vol_ratio_20_50,0.027932482681267152
momentum_6m,0.019703065289196953
volatility_20d,0.015858159397914382
volatility_60d,0.01412290241566249
price_vs_52w_high,0.01038602650763581
price_vs_52w_low,0.008277891923620875
momentum_1m,0.004547459029838361
