,shap_importance
atr_14,0.09964543872426072
volatility_60d,0.043543235072899596
rsi_14,0.03858650104323695
macd,0.02774706736093343
volatility_20d,0.02348961393239439
momentum_6m,0.01377013140306343
macd_hist,0.012424699993087018
momentum_1m,0.005871814277088315
