,shap_importance
rsi_28,0.1324661614578273
atr_14,0.040355119592541226
momentum_1m,0.022464949629381836
volatility_20d,0.013720480386634966
macd_signal,0.011691718108678447
macd_hist,0.0067204572110931456
volatility_60d,0.004773325790587401
bb_pct,0.0043634567794263845
