,shap_importance
rsi_28,0.0601470895179876
macd_signal,0.025037793081050565
atr_14,0.016802254605858782
bb_pct,0.010503019361281103
macd_hist,0.009696894360782716
momentum_6m,0.009310765385066474
price_vs_52w_low,0.007214596168455001
momentum_3m,0.0020771847030762788
