,shap_importance
price_vs_52w_high,0.06949140311775624
macd_signal,0.04966351078432604
atr_14,0.04614150667893692
macd_hist,0.030275838251109702
volatility_60d,0.01680143211769203
vol_ratio_20_50,0.016097923363120034
volatility_20d,0.010869687677857696
rsi_28,0.005218122539637307
