,shap_importance
atr_14,0.04476399476944972
rsi_28,0.03779637697774769
momentum_6m,0.015988996752804976
macd,0.012598119669653686
volatility_20d,0.007650328409214964
volatility_60d,0.004565195707607384
vol_ratio_20_50,0.003982234361512091
bb_pct,0.002709205087629348
