,shap_importance
atr_14,0.06482550219484118
macd,0.06452055874785766
price_vs_52w_high,0.046380016857080084
volatility_20d,0.034180846613027074
momentum_1m,0.03279206921898945
momentum_6m,0.004769123139550645
price_vs_52w_low,0.003664756069435365
macd_hist,0.0034122029444616907
