,importance
debt_equity,0.20881250200550938
total_debt_yoy_growth,0.20164173278526631
current_ratio,0.1711330677736718
insider_net_ratio_90d,0.15505963650758167
debt_to_ebitda,0.138617025380952
interest_coverage,0.1247360355470188
