date,ticker,equal_weight,conviction_weight,hybrid_weight,current_conviction_score
2025-06-30,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2025-06-30,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2025-06-30,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2025-07-31,NVDA,0.1,0.10888905028046511,0.10444452514023256,0.8057289407881703
2025-07-31,META,0.1,0.10230756057477342,0.10115378028738671,0.7570289409652629
2025-07-31,BKNG,0.1,0.09832133034478069,0.09916066517239035,0.7275326688178141
2025-07-31,PLTR,0.1,0.1019422512311339,0.10097112561556695,0.7543258196711331
2025-07-31,APP,0.1,0.09842806203121159,0.0992140310156058,0.7283224342573601
2025-07-31,SCHW,0.1,0.09850024012761079,0.0992501200638054,0.7288565190070209
2025-07-31,LLY,0.1,0.09825294214563761,0.0991264710728188,0.7270266275665034
2025-07-31,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2025-07-31,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2025-07-31,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2025-08-31,NVDA,0.1,0.10888905028046511,0.10444452514023256,0.8057289407881703
2025-08-31,META,0.1,0.10230756057477342,0.10115378028738671,0.7570289409652629
2025-08-31,BKNG,0.1,0.09832133034478069,0.09916066517239035,0.7275326688178141
2025-08-31,PLTR,0.1,0.1019422512311339,0.10097112561556695,0.7543258196711331
2025-08-31,APP,0.1,0.09842806203121159,0.0992140310156058,0.7283224342573601
2025-08-31,SCHW,0.1,0.09850024012761079,0.0992501200638054,0.7288565190070209
2025-08-31,LLY,0.1,0.09825294214563761,0.0991264710728188,0.7270266275665034
2025-08-31,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2025-08-31,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2025-08-31,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2025-09-30,NVDA,0.1,0.10888905028046511,0.10444452514023256,0.8057289407881703
2025-09-30,META,0.1,0.10230756057477342,0.10115378028738671,0.7570289409652629
2025-09-30,BKNG,0.1,0.09832133034478069,0.09916066517239035,0.7275326688178141
2025-09-30,PLTR,0.1,0.1019422512311339,0.10097112561556695,0.7543258196711331
2025-09-30,APP,0.1,0.09842806203121159,0.0992140310156058,0.7283224342573601
2025-09-30,SCHW,0.1,0.09850024012761079,0.0992501200638054,0.7288565190070209
2025-09-30,LLY,0.1,0.09825294214563761,0.0991264710728188,0.7270266275665034
2025-09-30,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2025-09-30,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2025-09-30,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2025-10-31,NVDA,0.1,0.10888905028046511,0.10444452514023256,0.8057289407881703
2025-10-31,META,0.1,0.10230756057477342,0.10115378028738671,0.7570289409652629
2025-10-31,BKNG,0.1,0.09832133034478069,0.09916066517239035,0.7275326688178141
2025-10-31,PLTR,0.1,0.1019422512311339,0.10097112561556695,0.7543258196711331
2025-10-31,APP,0.1,0.09842806203121159,0.0992140310156058,0.7283224342573601
2025-10-31,SCHW,0.1,0.09850024012761079,0.0992501200638054,0.7288565190070209
2025-10-31,LLY,0.1,0.09825294214563761,0.0991264710728188,0.7270266275665034
2025-10-31,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2025-10-31,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2025-10-31,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2025-11-30,NVDA,0.1,0.10888905028046511,0.10444452514023256,0.8057289407881703
2025-11-30,META,0.1,0.10230756057477342,0.10115378028738671,0.7570289409652629
2025-11-30,BKNG,0.1,0.09832133034478069,0.09916066517239035,0.7275326688178141
2025-11-30,PLTR,0.1,0.1019422512311339,0.10097112561556695,0.7543258196711331
2025-11-30,APP,0.1,0.09842806203121159,0.0992140310156058,0.7283224342573601
2025-11-30,SCHW,0.1,0.09850024012761079,0.0992501200638054,0.7288565190070209
2025-11-30,LLY,0.1,0.09825294214563761,0.0991264710728188,0.7270266275665034
2025-11-30,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2025-11-30,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2025-11-30,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2025-12-31,NVDA,0.1,0.10888905028046511,0.10444452514023256,0.8057289407881703
2025-12-31,META,0.1,0.10230756057477342,0.10115378028738671,0.7570289409652629
2025-12-31,BKNG,0.1,0.09832133034478069,0.09916066517239035,0.7275326688178141
2025-12-31,PLTR,0.1,0.1019422512311339,0.10097112561556695,0.7543258196711331
2025-12-31,APP,0.1,0.09842806203121159,0.0992140310156058,0.7283224342573601
2025-12-31,SCHW,0.1,0.09850024012761079,0.0992501200638054,0.7288565190070209
2025-12-31,LLY,0.1,0.09825294214563761,0.0991264710728188,0.7270266275665034
2025-12-31,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2025-12-31,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2025-12-31,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2026-01-31,NVDA,0.1,0.10888905028046511,0.10444452514023256,0.8057289407881703
2026-01-31,META,0.1,0.10230756057477342,0.10115378028738671,0.7570289409652629
2026-01-31,BKNG,0.1,0.09832133034478069,0.09916066517239035,0.7275326688178141
2026-01-31,PLTR,0.1,0.1019422512311339,0.10097112561556695,0.7543258196711331
2026-01-31,APP,0.1,0.09842806203121159,0.0992140310156058,0.7283224342573601
2026-01-31,SCHW,0.1,0.09850024012761079,0.0992501200638054,0.7288565190070209
2026-01-31,LLY,0.1,0.09825294214563761,0.0991264710728188,0.7270266275665034
2026-01-31,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2026-01-31,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2026-01-31,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2026-02-28,NVDA,0.1,0.10888905028046511,0.10444452514023256,0.8057289407881703
2026-02-28,META,0.1,0.10230756057477342,0.10115378028738671,0.7570289409652629
2026-02-28,BKNG,0.1,0.09832133034478069,0.09916066517239035,0.7275326688178141
2026-02-28,PLTR,0.1,0.1019422512311339,0.10097112561556695,0.7543258196711331
2026-02-28,APP,0.1,0.09842806203121159,0.0992140310156058,0.7283224342573601
2026-02-28,SCHW,0.1,0.09850024012761079,0.0992501200638054,0.7288565190070209
2026-02-28,LLY,0.1,0.09825294214563761,0.0991264710728188,0.7270266275665034
2026-02-28,INTU,0.1,0.10239186580659508,0.10119593290329754,0.7576527609449909
2026-02-28,VRTX,0.1,0.09818495537592593,0.09909247768796298,0.7265235567085401
2026-02-28,HCA,0.1,0.09278174208186596,0.09639087104093298,0.6865422609486621
2026-03-31,NVDA,0.1,0.10886205552924322,0.10443102776462161,0.8052164045949822
2026-03-31,META,0.1,0.10245715368820693,0.10122857684410347,0.7578414766905791
2026-03-31,BKNG,0.1,0.09846876022873095,0.09923438011436547,0.728340657273416
2026-03-31,PLTR,0.1,0.10126599759285204,0.10063299879642602,0.7490308913700088
2026-03-31,APP,0.1,0.09832374712395522,0.09916187356197761,0.7272680435855796
2026-03-31,SCHW,0.1,0.09859894173848698,0.09929947086924348,0.7293035665876015
2026-03-31,LLY,0.1,0.09824807541242829,0.09912403770621414,0.7267083251126091
2026-03-31,INTU,0.1,0.10261831001798868,0.10130915500899434,0.7590334964426747
2026-03-31,VRTX,0.1,0.09828799634806253,0.09914399817403127,0.7270036069911588
2026-03-31,HCA,0.1,0.09286896232004521,0.09643448116002261,0.686920815285597
2026-04-30,NVDA,0.1,0.10886205552924322,0.10443102776462161,0.8052164045949822
2026-04-30,META,0.1,0.10245715368820693,0.10122857684410347,0.7578414766905791
2026-04-30,BKNG,0.1,0.09846876022873095,0.09923438011436547,0.728340657273416
2026-04-30,PLTR,0.1,0.10126599759285204,0.10063299879642602,0.7490308913700088
2026-04-30,APP,0.1,0.09832374712395522,0.09916187356197761,0.7272680435855796
2026-04-30,SCHW,0.1,0.09859894173848698,0.09929947086924348,0.7293035665876015
2026-04-30,LLY,0.1,0.09824807541242829,0.09912403770621414,0.7267083251126091
2026-04-30,INTU,0.1,0.10261831001798868,0.10130915500899434,0.7590334964426747
2026-04-30,VRTX,0.1,0.09828799634806253,0.09914399817403127,0.7270036069911588
2026-04-30,HCA,0.1,0.09286896232004521,0.09643448116002261,0.686920815285597
2026-05-31,NVDA,0.1,0.10886205552924322,0.10443102776462161,0.8052164045949822
2026-05-31,META,0.1,0.10245715368820693,0.10122857684410347,0.7578414766905791
2026-05-31,BKNG,0.1,0.09846876022873095,0.09923438011436547,0.728340657273416
2026-05-31,PLTR,0.1,0.10126599759285204,0.10063299879642602,0.7490308913700088
2026-05-31,APP,0.1,0.09832374712395522,0.09916187356197761,0.7272680435855796
2026-05-31,SCHW,0.1,0.09859894173848698,0.09929947086924348,0.7293035665876015
2026-05-31,LLY,0.1,0.09824807541242829,0.09912403770621414,0.7267083251126091
2026-05-31,INTU,0.1,0.10261831001798868,0.10130915500899434,0.7590334964426747
2026-05-31,VRTX,0.1,0.09828799634806253,0.09914399817403127,0.7270036069911588
2026-05-31,HCA,0.1,0.09286896232004521,0.09643448116002261,0.686920815285597
