rule_col,n,spearman_ic,top_decile_hit_rate,bottom_decile_hit_rate,top_bottom_spread,quarter_ic_std,stability
bear_rule_signal,12928,0.011245816235996972,0.42072699149265275,0.448569218870843,-0.027842227378190254,0.06331376263177603,0.6834311868411198
fundamental_rule_signal,12928,0.00798836804062889,0.46867749419953597,0.41531322505800466,0.053364269141531306,0.0625784174682126,0.687107912658937
momentum_rule_signal,12928,-0.043574413572889194,0.4276875483372003,0.4245939675174014,0.00309358081979888,0.07815369339874056,0.6092315330062972
valuation_rule_signal,12928,-0.01824160202901882,0.4539829853054911,0.4539829853054911,0.0,0.08730796653634239,0.5634601673182881
