,importance
interest_coverage,0.30275172
net_margin_trend_2y,0.11907768
debt_equity,0.11046629
gross_margin_change_yoy,0.101703286
gross_margin,0.09984597
roa,0.09457405
total_debt_yoy_growth,0.08829384
current_ratio_change_yoy,0.08328715
