,importance
atr_14,0.15852462809090048
macd,0.14102900277889446
momentum_6m,0.12641440039732071
vol_ratio_20_50,0.1220658359245183
price_vs_52w_low,0.11969862976017015
macd_hist,0.11611571454465493
momentum_3m,0.11485120705558621
volatility_20d,0.10130058144795473
