,importance
pb_vs_5y_median,0.20032327299173985
pe_vs_5y_median,0.19717100697392068
ps_ratio,0.18784713369410608
earnings_yield,0.12438046298166978
pe_ratio,0.11173862201657486
pb_ratio,0.09547781421248562
fcf_yield,0.08306168712950303
