,importance
ebitda_margin,0.13582538
net_income_yoy_growth,0.13337651
current_ratio,0.13177972
net_margin,0.12992246
revenue_yoy_growth,0.12851267
current_ratio_change_yoy,0.12656121
operating_margin,0.112685226
operating_income_yoy_growth,0.101336844
